unit,"Date Time, GMT-07:00","wl3 Abs Pres, kPa (LGR S/N: 20389410, SEN S/N: 20389410)","wl3 Temp, ÎçC (LGR S/N: 20389410, SEN S/N: 20389410)","wl2 Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","wl2 Temp, å¡C (LGR S/N: 20389423, SEN S/N: 20389423)","wl1 Abs Pres, kPa (LGR S/N: 20389415, SEN S/N: 20389415)","wl2 Temp, ŒÁC (LGR S/N: 20389415, SEN S/N: 20389415)"
wl3,9/28/18 4:40,96.795,30.255,96.798,30.558,96.781,30.054
wl3,9/28/18 4:45,96.81,30.154,96.782,30.558,96.794,29.953
wl3,9/28/18 4:50,96.81,30.154,96.812,30.457,96.81,29.953
wl3,9/28/18 4:55,96.825,30.054,96.798,30.558,96.813,30.054
wl3,9/28/18 5:00,96.822,29.953,96.801,30.659,96.816,30.154
wl3,9/28/18 5:05,96.819,29.853,96.818,30.659,96.819,30.255
wl3,9/28/18 5:10,96.816,29.752,96.804,30.76,96.835,30.255
wl3,9/28/18 5:15,96.831,29.652,96.821,30.76,96.819,30.255
wl3,9/28/18 5:20,96.813,29.652,96.804,30.76,96.819,30.255
wl3,9/28/18 5:25,96.828,29.552,96.821,30.76,96.838,30.356
wl3,9/28/18 5:30,96.825,29.452,96.821,30.76,96.838,30.356
wl3,9/28/18 5:35,96.84,29.352,96.838,30.76,96.835,30.255
wl3,9/28/18 5:40,96.837,29.252,96.835,30.659,96.832,30.154
wl3,9/28/18 5:45,96.855,29.252,96.849,30.558,96.861,30.054
wl3,9/28/18 5:50,96.855,29.252,96.846,30.457,96.858,29.953
wl3,9/28/18 5:55,96.852,29.152,96.826,30.356,96.839,29.853
wl3,9/28/18 6:00,96.87,29.152,96.86,30.356,96.855,29.853
wl3,9/28/18 6:05,96.867,29.053,96.86,30.356,96.855,29.853
wl3,9/28/18 6:10,96.884,29.053,96.876,30.356,96.871,29.853
wl3,9/28/18 6:15,96.884,29.053,96.893,30.356,96.887,29.853
wl3,9/28/18 6:20,96.884,29.053,96.89,30.255,96.855,29.853
wl3,9/28/18 6:25,96.899,28.953,96.871,30.154,96.884,29.752
wl3,9/28/18 6:30,96.914,28.853,96.887,30.154,96.881,29.652
wl3,9/28/18 6:35,96.896,28.853,96.884,30.054,96.897,29.652
wl3,9/28/18 6:40,96.896,28.853,96.882,29.953,96.91,29.552
wl3,9/28/18 6:45,96.914,28.853,96.895,29.853,96.891,29.452
wl3,9/28/18 6:50,96.896,28.853,96.895,29.853,96.889,29.352
wl3,9/28/18 6:55,96.896,28.853,96.892,29.752,96.902,29.252
wl3,9/28/18 7:00,96.914,28.853,96.909,29.752,96.902,29.252
wl3,9/28/18 7:05,96.914,28.853,96.909,29.752,96.918,29.252
wl3,9/28/18 7:10,96.932,28.853,96.926,29.752,96.915,29.152
wl3,9/28/18 7:15,96.935,28.953,96.923,29.652,96.928,29.053
wl3,9/28/18 7:20,96.935,28.953,96.957,29.652,96.928,29.053
wl3,9/28/18 7:25,96.973,29.053,96.94,29.652,96.941,28.953
wl3,9/28/18 7:30,96.955,29.053,96.954,29.552,96.941,28.953
wl3,9/28/18 7:35,96.938,29.053,96.937,29.552,96.957,28.953
wl3,9/28/18 7:40,96.958,29.152,96.954,29.552,96.957,28.953
wl3,9/28/18 7:45,96.958,29.152,96.951,29.452,96.941,28.953
wl3,9/28/18 7:50,96.941,29.152,96.951,29.452,96.957,28.953
wl3,9/28/18 7:55,96.941,29.152,96.951,29.452,96.957,28.953
wl3,9/28/18 8:00,96.944,29.252,96.968,29.452,96.957,28.953
wl3,9/28/18 8:05,96.961,29.252,96.987,29.552,96.957,28.953
wl3,9/28/18 8:10,96.964,29.352,96.971,29.552,96.957,28.953
wl3,9/28/18 8:15,96.982,29.352,96.987,29.552,96.973,28.953
wl3,9/28/18 8:20,96.982,29.352,96.99,29.652,96.975,29.053
wl3,9/28/18 8:25,97.003,29.452,97.007,29.652,96.994,29.152
wl3,9/28/18 8:30,97.003,29.452,97.01,29.752,96.997,29.252
wl3,9/28/18 8:35,97.006,29.552,96.996,29.853,96.984,29.352
wl3,9/28/18 8:40,97.023,29.552,96.999,29.953,97,29.352
wl3,9/28/18 8:45,97.008,29.652,97.016,29.953,96.987,29.452
wl3,9/28/18 8:50,97.008,29.652,97.019,30.054,97.021,29.552
wl3,9/28/18 8:55,97.008,29.652,97.019,30.054,97.005,29.552
wl3,9/28/18 9:00,97.029,29.752,97.019,30.054,97.024,29.652
wl3,9/28/18 9:05,97.029,29.752,97.022,30.154,97.024,29.652
wl3,9/28/18 9:10,97.014,29.853,97.022,30.154,97.027,29.752
wl3,9/28/18 9:15,97.014,29.853,97.008,30.255,97.014,29.853
wl3,9/28/18 9:20,97.014,29.853,97.028,30.356,97.017,29.953
wl3,9/28/18 9:25,97.035,29.953,97.017,30.558,97.036,30.054
wl3,9/28/18 9:30,97.035,29.953,97.034,30.558,97.038,30.154
wl3,9/28/18 9:35,97.038,30.054,97.036,30.659,97.041,30.255
wl3,9/28/18 9:40,97.038,30.054,97.039,30.76,97.044,30.356
wl3,9/28/18 9:45,97.059,30.154,97.026,30.862,97.031,30.457
wl3,9/28/18 9:50,97.023,30.154,97.029,30.963,97.034,30.558
wl3,9/28/18 9:55,97.044,30.255,97.031,31.064,97.037,30.659
wl3,9/28/18 10:00,97.047,30.356,97.034,31.166,97.024,30.76
wl3,9/28/18 10:05,97.032,30.457,97.037,31.268,97.027,30.862
wl3,9/28/18 10:10,97.038,30.659,97.04,31.37,97.03,30.963
wl3,9/28/18 10:15,97.026,30.862,97.007,31.37,97.017,31.064
wl3,9/28/18 10:20,97.017,31.166,96.993,31.472,97.017,31.064
wl3,9/28/18 10:25,97.026,31.472,97.013,31.574,97.02,31.166
wl3,9/28/18 10:30,97.018,31.778,97.013,31.574,97.023,31.268
wl3,9/28/18 10:35,97.015,32.291,96.999,31.676,97.007,31.268
wl3,9/28/18 10:40,97.013,32.807,96.999,31.676,97.01,31.37
wl3,9/28/18 10:45,97.022,33.118,96.985,31.778,96.994,31.37
wl3,9/28/18 10:50,96.996,33.43,96.985,31.778,96.997,31.472
wl3,9/28/18 10:55,96.999,33.535,96.971,31.88,96.981,31.472
wl3,9/28/18 11:00,96.984,33.639,96.974,31.983,96.984,31.574
wl3,9/28/18 11:05,96.984,33.639,96.977,32.086,96.987,31.676
wl3,9/28/18 11:10,96.987,33.743,96.98,32.188,96.974,31.778
wl3,9/28/18 11:15,96.991,33.848,96.983,32.291,96.977,31.88
wl3,9/28/18 11:20,96.976,33.953,96.969,32.394,96.964,31.983
wl3,9/28/18 11:25,96.979,34.058,96.955,32.497,96.979,31.983
wl3,9/28/18 11:30,96.979,34.058,96.958,32.6,96.982,32.086
wl3,9/28/18 11:35,96.982,34.163,96.961,32.704,96.969,32.188
wl3,9/28/18 11:40,96.964,34.163,96.947,32.807,96.941,32.291
wl3,9/28/18 11:45,96.95,34.268,96.95,32.911,96.941,32.291
wl3,9/28/18 11:50,96.932,34.268,96.936,33.014,96.931,32.497
wl3,9/28/18 11:55,96.95,34.268,96.925,33.222,96.918,32.6
wl3,9/28/18 12:00,96.935,34.374,96.911,33.326,96.937,32.704
wl3,9/28/18 12:05,96.921,34.479,96.914,33.43,96.911,32.911
wl3,9/28/18 12:10,96.903,34.479,96.9,33.535,96.898,33.014
wl3,9/28/18 12:15,96.906,34.585,96.889,33.743,96.907,33.326
wl3,9/28/18 12:20,96.888,34.585,96.878,33.953,96.897,33.535
wl3,9/28/18 12:25,96.891,34.691,96.867,34.163,96.903,33.743
wl3,9/28/18 12:30,96.877,34.796,96.856,34.374,96.877,33.953
wl3,9/28/18 12:35,96.859,34.796,96.845,34.585,96.871,34.268
wl3,9/28/18 12:40,96.88,34.903,96.851,34.796,96.861,34.479
wl3,9/28/18 12:45,96.865,35.009,96.857,35.009,96.883,34.691
wl3,9/28/18 12:50,96.848,35.009,96.846,35.222,96.876,35.009
wl3,9/28/18 12:55,96.851,35.115,96.841,35.649,96.873,35.435
wl3,9/28/18 13:00,96.833,35.115,96.836,36.079,96.872,35.971
wl3,9/28/18 13:05,96.818,35.222,96.837,36.728,96.872,36.511
wl3,9/28/18 13:10,96.818,35.222,96.837,37.384,96.857,37.055
wl3,9/28/18 13:15,96.818,35.222,96.838,38.046,96.86,37.714
wl3,9/28/18 13:20,96.804,35.328,96.839,38.714,96.848,38.379
wl3,9/28/18 13:25,96.786,35.328,96.794,38.938,96.836,39.05
wl3,9/28/18 13:30,96.786,35.328,96.791,38.826,96.84,39.729
wl3,9/28/18 13:35,96.754,35.435,96.769,38.602,96.81,40.3
wl3,9/28/18 13:40,96.754,35.435,96.746,38.379,96.791,40.761
wl3,9/28/18 13:45,96.736,35.435,96.732,38.49,96.77,41.108
wl3,9/28/18 13:50,96.736,35.435,96.718,38.602,96.77,41.108
wl3,9/28/18 13:55,96.736,35.435,96.732,38.49,96.747,40.876
wl3,9/28/18 14:00,96.736,35.435,96.726,38.268,96.737,40.53
wl3,9/28/18 14:05,96.739,35.542,96.712,38.379,96.739,40.071
wl3,9/28/18 14:10,96.742,35.649,96.715,38.49,96.729,39.729
wl3,9/28/18 14:15,96.728,35.756,96.701,38.602,96.719,39.389
wl3,9/28/18 14:20,96.728,35.756,96.679,38.379,96.724,39.05
wl3,9/28/18 14:25,96.713,35.864,96.676,38.268,96.699,38.714
wl3,9/28/18 14:30,96.713,35.864,96.673,38.157,96.708,38.49
wl3,9/28/18 14:35,96.696,35.864,96.69,38.157,96.701,38.268
wl3,9/28/18 14:40,96.699,35.971,96.67,38.046,96.698,38.157
wl3,9/28/18 14:45,96.681,35.971,96.667,37.935,96.691,37.935
wl3,9/28/18 14:50,96.681,35.971,96.664,37.824,96.685,37.714
wl3,9/28/18 14:55,96.663,35.971,96.659,38.268,96.701,37.714
wl3,9/28/18 15:00,96.681,35.971,96.657,38.826,96.682,37.604
wl3,9/28/18 15:05,96.681,35.971,96.638,39.389,96.682,37.604
wl3,9/28/18 15:10,96.681,35.971,96.63,39.729,96.663,37.494
wl3,9/28/18 15:15,96.663,35.971,96.639,40.071,96.669,37.714
wl3,9/28/18 15:20,96.663,35.971,96.631,40.415,96.676,37.935
wl3,9/28/18 15:25,96.681,35.971,96.606,40.761,96.666,38.157
wl3,9/28/18 15:30,96.681,35.971,96.595,40.992,96.654,38.268
wl3,9/28/18 15:35,96.667,36.079,96.615,41.108,96.663,38.602
wl3,9/28/18 15:40,96.649,36.079,96.618,41.225,96.657,38.938
wl3,9/28/18 15:45,96.649,36.079,96.618,41.225,96.664,39.163
wl3,9/28/18 15:50,96.649,36.079,96.598,41.108,96.652,39.276
wl3,9/28/18 15:55,96.649,36.079,96.578,40.992,96.639,39.389
wl3,9/28/18 16:00,96.628,35.971,96.606,40.761,96.642,39.502
wl3,9/28/18 16:05,96.628,35.971,96.597,40.415,96.658,39.502
wl3,9/28/18 16:10,96.646,35.971,96.591,40.185,96.623,39.389
wl3,9/28/18 16:15,96.628,35.971,96.585,39.957,96.639,39.389
wl3,9/28/18 16:20,96.628,35.971,96.596,39.729,96.636,39.276
wl3,9/28/18 16:25,96.628,35.971,96.607,39.502,96.645,39.05
wl3,9/28/18 16:30,96.625,35.864,96.601,39.276,96.642,38.938
wl3,9/28/18 16:35,96.625,35.864,96.598,39.163,96.638,38.826
wl3,9/28/18 16:40,96.625,35.864,96.592,38.938,96.635,38.714
wl3,9/28/18 16:45,96.639,35.756,96.609,38.938,96.635,38.714
wl3,9/28/18 16:50,96.621,35.756,96.606,38.826,96.632,38.602
wl3,9/28/18 16:55,96.621,35.756,96.603,38.714,96.632,38.602
wl3,9/28/18 17:00,96.636,35.649,96.617,38.602,96.628,38.49
wl3,9/28/18 17:05,96.618,35.649,96.614,38.49,96.625,38.379
wl3,9/28/18 17:10,96.618,35.649,96.594,38.379,96.638,38.268
wl3,9/28/18 17:15,96.633,35.542,96.608,38.268,96.634,38.157
wl3,9/28/18 17:20,96.612,35.435,96.605,38.157,96.631,38.046
wl3,9/28/18 17:25,96.612,35.435,96.586,38.046,96.628,37.935
wl3,9/28/18 17:30,96.608,35.328,96.6,37.935,96.625,37.824
wl3,9/28/18 17:35,96.608,35.328,96.597,37.824,96.621,37.714
wl3,9/28/18 17:40,96.605,35.222,96.594,37.714,96.618,37.604
wl3,9/28/18 17:45,96.62,35.115,96.591,37.604,96.634,37.604
wl3,9/28/18 17:50,96.62,35.115,96.591,37.604,96.615,37.494
wl3,9/28/18 17:55,96.617,35.009,96.588,37.494,96.612,37.384
wl3,9/28/18 18:00,96.617,35.009,96.588,37.494,96.627,37.384
wl3,9/28/18 18:05,96.613,34.903,96.585,37.384,96.624,37.274
wl3,9/28/18 18:10,96.613,34.903,96.582,37.274,96.64,37.274
wl3,9/28/18 18:15,96.61,34.796,96.599,37.274,96.653,37.165
wl3,9/28/18 18:20,96.628,34.796,96.599,37.274,96.637,37.165
wl3,9/28/18 18:25,96.607,34.691,96.596,37.165,96.637,37.165
wl3,9/28/18 18:30,96.625,34.691,96.613,37.165,96.653,37.165
wl3,9/28/18 18:35,96.622,34.585,96.596,37.165,96.65,37.055
wl3,9/28/18 18:40,96.622,34.585,96.596,37.165,96.65,37.055
wl3,9/28/18 18:45,96.619,34.479,96.576,37.055,96.634,37.055
wl3,9/28/18 18:50,96.636,34.479,96.576,37.055,96.65,37.055
wl3,9/28/18 18:55,96.651,34.374,96.593,37.055,96.65,37.055
wl3,9/28/18 19:00,96.651,34.374,96.607,36.946,96.662,36.946
wl3,9/28/18 19:05,96.651,34.374,96.607,36.946,96.662,36.946
wl3,9/28/18 19:10,96.648,34.268,96.624,36.946,96.646,36.946
wl3,9/28/18 19:15,96.648,34.268,96.624,36.946,96.662,36.946
wl3,9/28/18 19:20,96.648,34.268,96.624,36.946,96.659,36.837
wl3,9/28/18 19:25,96.662,34.163,96.621,36.837,96.675,36.837
wl3,9/28/18 19:30,96.662,34.163,96.618,36.728,96.669,36.62
wl3,9/28/18 19:35,96.68,34.163,96.629,36.511,96.662,36.403
wl3,9/28/18 19:40,96.662,34.163,96.643,36.403,96.675,36.295
wl3,9/28/18 19:45,96.662,34.163,96.657,36.295,96.688,36.187
wl3,9/28/18 19:50,96.659,34.058,96.651,36.079,96.666,35.971
wl3,9/28/18 19:55,96.659,34.058,96.648,35.971,96.662,35.864
wl3,9/28/18 20:00,96.677,34.058,96.645,35.864,96.675,35.756
wl3,9/28/18 20:05,96.674,33.953,96.642,35.756,96.688,35.649
wl3,9/28/18 20:10,96.656,33.953,96.653,35.542,96.685,35.542
wl3,9/28/18 20:15,96.689,33.848,96.65,35.435,96.682,35.435
wl3,9/28/18 20:20,96.668,33.743,96.647,35.328,96.679,35.328
wl3,9/28/18 20:25,96.668,33.743,96.664,35.328,96.691,35.222
wl3,9/28/18 20:30,96.682,33.639,96.661,35.222,96.672,35.115
wl3,9/28/18 20:35,96.679,33.535,96.658,35.115,96.669,35.009
wl3,9/28/18 20:40,96.697,33.535,96.655,35.009,96.682,34.903
wl3,9/28/18 20:45,96.712,33.43,96.669,34.903,96.695,34.796
wl3,9/28/18 20:50,96.694,33.43,96.666,34.796,96.692,34.691
wl3,9/28/18 20:55,96.691,33.326,96.68,34.691,96.705,34.585
wl3,9/28/18 21:00,96.691,33.326,96.663,34.691,96.689,34.585
wl3,9/28/18 21:05,96.705,33.222,96.66,34.585,96.686,34.479
wl3,9/28/18 21:10,96.688,33.222,96.674,34.479,96.699,34.374
wl3,9/28/18 21:15,96.702,33.118,96.654,34.374,96.699,34.374
wl3,9/28/18 21:20,96.685,33.118,96.671,34.374,96.696,34.268
wl3,9/28/18 21:25,96.685,33.118,96.685,34.268,96.693,34.163
wl3,9/28/18 21:30,96.702,33.118,96.668,34.268,96.693,34.163
wl3,9/28/18 21:35,96.702,33.118,96.685,34.268,96.693,34.163
wl3,9/28/18 21:40,96.699,33.014,96.668,34.268,96.705,34.058
wl3,9/28/18 21:45,96.717,33.014,96.682,34.163,96.702,33.953
wl3,9/28/18 21:50,96.699,33.014,96.682,34.163,96.702,33.953
wl3,9/28/18 21:55,96.717,33.014,96.682,34.163,96.715,33.848
wl3,9/28/18 22:00,96.714,32.911,96.696,34.058,96.715,33.848
wl3,9/28/18 22:05,96.714,32.911,96.679,34.058,96.712,33.743
wl3,9/28/18 22:10,96.732,32.911,96.676,33.953,96.728,33.743
wl3,9/28/18 22:15,96.729,32.807,96.693,33.953,96.709,33.639
wl3,9/28/18 22:20,96.729,32.807,96.676,33.953,96.722,33.535
wl3,9/28/18 22:25,96.708,32.704,96.69,33.848,96.722,33.535
wl3,9/28/18 22:30,96.708,32.704,96.707,33.848,96.703,33.43
wl3,9/28/18 22:35,96.708,32.704,96.687,33.743,96.703,33.43
wl3,9/28/18 22:40,96.708,32.704,96.704,33.743,96.716,33.326
wl3,9/28/18 22:45,96.74,32.6,96.701,33.639,96.732,33.326
wl3,9/28/18 22:50,96.723,32.6,96.698,33.535,96.729,33.222
wl3,9/28/18 22:55,96.758,32.6,96.698,33.535,96.726,33.118
wl3,9/28/18 23:00,96.737,32.497,96.712,33.43,96.726,33.118
wl3,9/28/18 23:05,96.737,32.497,96.729,33.43,96.739,33.014
wl3,9/28/18 23:10,96.737,32.497,96.726,33.326,96.739,33.014
wl3,9/28/18 23:15,96.734,32.394,96.726,33.326,96.736,32.911
wl3,9/28/18 23:20,96.752,32.394,96.726,33.326,96.736,32.911
wl3,9/28/18 23:25,96.77,32.394,96.726,33.326,96.752,32.911
wl3,9/28/18 23:30,96.749,32.291,96.723,33.222,96.749,32.807
wl3,9/28/18 23:35,96.749,32.291,96.723,33.222,96.765,32.807
wl3,9/28/18 23:40,96.749,32.291,96.737,33.118,96.765,32.807
wl3,9/28/18 23:45,96.767,32.291,96.737,33.118,96.762,32.704
wl3,9/28/18 23:50,96.767,32.291,96.754,33.118,96.762,32.704
wl3,9/28/18 23:55,96.767,32.291,96.754,33.118,96.762,32.704
wl3,9/29/18 0:00,96.77,32.394,96.768,33.014,96.775,32.6
wl3,9/29/18 0:05,96.77,32.394,96.751,33.014,96.759,32.6
wl3,9/29/18 0:10,96.77,32.394,96.751,33.014,96.759,32.6
wl3,9/29/18 0:15,96.77,32.394,96.768,33.014,96.775,32.6
wl3,9/29/18 0:20,96.77,32.394,96.768,33.014,96.759,32.6
wl3,9/29/18 0:25,96.805,32.394,96.785,33.014,96.772,32.497
wl3,9/29/18 0:30,96.787,32.394,96.782,32.911,96.772,32.497
wl3,9/29/18 0:35,96.784,32.291,96.782,32.911,96.788,32.497
wl3,9/29/18 0:40,96.802,32.291,96.782,32.911,96.785,32.394
wl3,9/29/18 0:45,96.781,32.188,96.779,32.807,96.785,32.394
wl3,9/29/18 0:50,96.781,32.188,96.779,32.807,96.782,32.291
wl3,9/29/18 0:55,96.799,32.188,96.793,32.704,96.782,32.291
wl3,9/29/18 1:00,96.817,32.188,96.793,32.704,96.779,32.188
wl3,9/29/18 1:05,96.799,32.188,96.79,32.6,96.779,32.188
wl3,9/29/18 1:10,96.799,32.188,96.79,32.6,96.808,32.086
wl3,9/29/18 1:15,96.817,32.188,96.79,32.6,96.792,32.086
wl3,9/29/18 1:20,96.796,32.086,96.787,32.497,96.792,32.086
wl3,9/29/18 1:25,96.814,32.086,96.804,32.497,96.805,31.983
wl3,9/29/18 1:30,96.793,31.983,96.784,32.394,96.805,31.983
wl3,9/29/18 1:35,96.793,31.983,96.798,32.291,96.786,31.88
wl3,9/29/18 1:40,96.811,31.983,96.798,32.291,96.799,31.778
wl3,9/29/18 1:45,96.808,31.88,96.778,32.188,96.799,31.778
wl3,9/29/18 1:50,96.808,31.88,96.795,32.188,96.799,31.778
wl3,9/29/18 1:55,96.808,31.88,96.795,32.188,96.815,31.778
wl3,9/29/18 2:00,96.822,31.778,96.812,32.188,96.828,31.676
wl3,9/29/18 2:05,96.822,31.778,96.826,32.086,96.844,31.676
wl3,9/29/18 2:10,96.84,31.778,96.826,32.086,96.844,31.676
wl3,9/29/18 2:15,96.837,31.676,96.842,32.086,96.841,31.574
wl3,9/29/18 2:20,96.855,31.676,96.839,31.983,96.856,31.574
wl3,9/29/18 2:25,96.855,31.676,96.839,31.983,96.854,31.472
wl3,9/29/18 2:30,96.855,31.676,96.856,31.983,96.854,31.472
wl3,9/29/18 2:35,96.852,31.574,96.853,31.88,96.854,31.472
wl3,9/29/18 2:40,96.834,31.574,96.82,31.88,96.835,31.37
wl3,9/29/18 2:45,96.852,31.574,96.834,31.778,96.835,31.37
wl3,9/29/18 2:50,96.849,31.472,96.85,31.778,96.832,31.268
wl3,9/29/18 2:55,96.849,31.472,96.847,31.676,96.848,31.268
wl3,9/29/18 3:00,96.849,31.472,96.831,31.676,96.845,31.166
wl3,9/29/18 3:05,96.849,31.472,96.844,31.574,96.845,31.166
wl3,9/29/18 3:10,96.828,31.37,96.828,31.574,96.845,31.166
wl3,9/29/18 3:15,96.828,31.37,96.828,31.574,96.842,31.064
wl3,9/29/18 3:20,96.846,31.37,96.842,31.472,96.842,31.064
wl3,9/29/18 3:25,96.846,31.37,96.842,31.472,96.855,30.963
wl3,9/29/18 3:30,96.843,31.268,96.858,31.472,96.839,30.963
wl3,9/29/18 3:35,96.843,31.268,96.839,31.37,96.839,30.963
wl3,9/29/18 3:40,96.843,31.268,96.839,31.37,96.836,30.862
wl3,9/29/18 3:45,96.843,31.268,96.836,31.268,96.852,30.862
wl3,9/29/18 3:50,96.84,31.166,96.852,31.268,96.833,30.76
wl3,9/29/18 3:55,96.84,31.166,96.852,31.268,96.865,30.76
wl3,9/29/18 4:00,96.84,31.166,96.85,31.166,96.846,30.659
wl3,9/29/18 4:05,96.855,31.064,96.85,31.166,96.862,30.659
wl3,9/29/18 4:10,96.837,31.064,96.847,31.064,96.846,30.659
wl3,9/29/18 4:15,96.855,31.064,96.847,31.064,96.859,30.558
wl3,9/29/18 4:20,96.855,31.064,96.844,30.963,96.856,30.457
wl3,9/29/18 4:25,96.869,30.963,96.861,30.963,96.872,30.457
wl3,9/29/18 4:30,96.869,30.963,96.858,30.862,96.872,30.457
wl3,9/29/18 4:35,96.869,30.963,96.858,30.862,96.869,30.356
wl3,9/29/18 4:40,96.866,30.862,96.858,30.862,96.885,30.356
wl3,9/29/18 4:45,96.884,30.862,96.855,30.76,96.869,30.356
wl3,9/29/18 4:50,96.866,30.862,96.855,30.76,96.867,30.255
wl3,9/29/18 4:55,96.881,30.76,96.871,30.76,96.867,30.255
wl3,9/29/18 5:00,96.863,30.76,96.885,30.659,96.88,30.154
wl3,9/29/18 5:05,96.899,30.76,96.869,30.659,96.88,30.154
wl3,9/29/18 5:10,96.899,30.76,96.902,30.659,96.895,30.154
wl3,9/29/18 5:15,96.896,30.659,96.885,30.659,96.895,30.154
wl3,9/29/18 5:20,96.896,30.659,96.885,30.659,96.908,30.054
wl3,9/29/18 5:25,96.914,30.659,96.899,30.558,96.908,30.054
wl3,9/29/18 5:30,96.911,30.558,96.882,30.558,96.893,30.054
wl3,9/29/18 5:35,96.926,30.457,96.899,30.558,96.922,29.953
wl3,9/29/18 5:40,96.926,30.457,96.896,30.457,96.922,29.953
wl3,9/29/18 5:45,96.923,30.356,96.913,30.457,96.922,29.953
wl3,9/29/18 5:50,96.94,30.356,96.93,30.457,96.919,29.853
wl3,9/29/18 5:55,96.937,30.255,96.91,30.356,96.935,29.853
wl3,9/29/18 6:00,96.937,30.255,96.927,30.356,96.932,29.752
wl3,9/29/18 6:05,96.952,30.154,96.924,30.255,96.932,29.752
wl3,9/29/18 6:10,96.949,30.054,96.921,30.154,96.929,29.652
wl3,9/29/18 6:15,96.967,30.054,96.938,30.154,96.958,29.552
wl3,9/29/18 6:20,96.967,30.054,96.952,30.054,96.942,29.552
wl3,9/29/18 6:25,96.967,30.054,96.952,30.054,96.958,29.552
wl3,9/29/18 6:30,96.985,30.054,96.952,30.054,96.955,29.452
wl3,9/29/18 6:35,96.985,30.054,96.966,29.953,96.955,29.452
wl3,9/29/18 6:40,96.982,29.953,96.966,29.953,96.968,29.352
wl3,9/29/18 6:45,96.982,29.953,96.979,29.853,96.981,29.252
wl3,9/29/18 6:50,97,29.953,96.976,29.752,96.962,29.152
wl3,9/29/18 6:55,97,29.953,96.973,29.652,96.975,29.053
wl3,9/29/18 7:00,97,29.953,96.99,29.652,96.988,28.953
wl3,9/29/18 7:05,97.002,30.054,96.973,29.652,96.988,28.953
wl3,9/29/18 7:10,97.002,30.054,96.99,29.652,96.988,28.953
wl3,9/29/18 7:15,97.002,30.054,96.987,29.552,96.988,28.953
wl3,9/29/18 7:20,97.002,30.054,96.99,29.652,96.988,28.953
wl3,9/29/18 7:25,97,29.953,96.99,29.652,96.988,28.953
wl3,9/29/18 7:30,97.017,29.953,97.007,29.652,97.004,28.953
wl3,9/29/18 7:35,97.032,29.853,97.007,29.652,97.004,28.953
wl3,9/29/18 7:40,97.032,29.853,97.024,29.652,97.004,28.953
wl3,9/29/18 7:45,97.032,29.853,97.021,29.552,97.004,28.953
wl3,9/29/18 7:50,97.035,29.953,97.024,29.652,97.004,28.953
wl3,9/29/18 7:55,97.035,29.953,97.021,29.552,97.02,28.953
wl3,9/29/18 8:00,97.053,29.953,97.021,29.552,97.02,28.953
wl3,9/29/18 8:05,97.053,29.953,97.038,29.552,97.02,28.953
wl3,9/29/18 8:10,97.056,30.054,97.038,29.552,97.036,28.953
wl3,9/29/18 8:15,97.056,30.054,97.041,29.652,97.039,29.053
wl3,9/29/18 8:20,97.056,30.054,97.041,29.652,97.039,29.053
wl3,9/29/18 8:25,97.056,30.054,97.057,29.652,97.042,29.152
wl3,9/29/18 8:30,97.073,30.054,97.06,29.752,97.042,29.152
wl3,9/29/18 8:35,97.076,30.154,97.06,29.752,97.045,29.252
wl3,9/29/18 8:40,97.059,30.154,97.063,29.853,97.06,29.252
wl3,9/29/18 8:45,97.059,30.154,97.066,29.953,97.063,29.352
wl3,9/29/18 8:50,97.076,30.154,97.069,30.054,97.069,29.552
wl3,9/29/18 8:55,97.079,30.255,97.089,30.154,97.072,29.652
wl3,9/29/18 9:00,97.079,30.255,97.075,30.255,97.075,29.752
wl3,9/29/18 9:05,97.1,30.356,97.095,30.356,97.078,29.853
wl3,9/29/18 9:10,97.082,30.356,97.081,30.457,97.096,29.953
wl3,9/29/18 9:15,97.103,30.457,97.101,30.558,97.083,30.054
wl3,9/29/18 9:20,97.121,30.457,97.104,30.659,97.086,30.154
wl3,9/29/18 9:25,97.106,30.558,97.09,30.76,97.089,30.255
wl3,9/29/18 9:30,97.124,30.558,97.11,30.862,97.092,30.356
wl3,9/29/18 9:35,97.109,30.659,97.096,30.963,97.098,30.558
wl3,9/29/18 9:40,97.112,30.76,97.099,31.064,97.116,30.659
wl3,9/29/18 9:45,97.115,30.862,97.102,31.166,97.103,30.76
wl3,9/29/18 9:50,97.118,30.963,97.105,31.268,97.106,30.862
wl3,9/29/18 9:55,97.1,30.963,97.107,31.37,97.093,30.963
wl3,9/29/18 10:00,97.103,31.064,97.091,31.37,97.08,31.064
wl3,9/29/18 10:05,97.091,31.268,97.077,31.472,97.083,31.166
wl3,9/29/18 10:10,97.094,31.37,97.097,31.574,97.083,31.166
wl3,9/29/18 10:15,97.086,31.676,97.083,31.676,97.07,31.268
wl3,9/29/18 10:20,97.095,31.983,97.086,31.778,97.073,31.37
wl3,9/29/18 10:25,97.089,32.394,97.086,31.778,97.092,31.472
wl3,9/29/18 10:30,97.099,32.704,97.089,31.88,97.079,31.574
wl3,9/29/18 10:35,97.075,33.118,97.091,31.983,97.095,31.574
wl3,9/29/18 10:40,97.085,33.43,97.091,31.983,97.066,31.676
